date,close,return
2011-05-23,518.39,-0.13
2011-05-24,518.26,1.41
2011-05-25,519.67,-1.54
2011-05-26,518.13,2.77
2011-05-27,520.9,8.12
2011-05-31,529.02,-3.42
2011-06-01,525.6,2.46
2011-06-02,528.06,-4.98
2011-06-03,523.08,-2.02
2011-06-06,521.06,-2.03
2011-06-07,519.03,0.14
2011-06-08,519.17,-2.44
2011-06-09,516.73,-7.225
2011-06-10,509.505,-4.775
2011-06-13,504.73,3.64
2011-06-14,508.37,-5.42
2011-06-15,502.95,-2.58
2011-06-16,500.37,-15.35
2011-06-17,485.02,-0.44
2011-06-20,484.58,8.42
2011-06-21,493.0,-5.995
2011-06-22,487.005,-6.785
2011-06-23,480.22,-5.34
2011-06-24,474.88,7.92
2011-06-27,482.8,10.85
2011-06-28,493.65,3.92
2011-06-29,497.57,8.81
2011-06-30,506.38,14.648
2011-07-01,521.028,11.412
2011-07-05,532.44,2.92
2011-07-06,535.36,11.24
2011-07-07,546.6,-14.61
2011-07-08,531.99,-4.71
2011-07-11,527.28,6.73
2011-07-12,534.01,4.25
2011-07-13,538.26,-9.32
2011-07-14,528.94,68.68
2011-07-15,597.62,-2.68
2011-07-18,594.94,7.61
2011-07-19,602.55,-7.2
2011-07-20,595.35,11.64
2011-07-21,606.99,11.24
2011-07-22,618.23,0.75
2011-07-25,618.98,3.54
2011-07-26,622.52,-15.3
2011-07-27,607.22,3.72
2011-07-28,610.94,-7.25
2011-07-29,603.69,3.08
2011-08-01,606.77,-14.37
2011-08-02,592.4,8.77
2011-08-03,601.17,-23.65
2011-08-04,577.52,1.52
2011-08-05,579.04,-33.02
2011-08-08,546.02,27.39
2011-08-09,573.41,-24.4
2011-08-10,549.01,13.12
2011-08-11,562.13,1.64
2011-08-12,563.77,-6.54
2011-08-15,557.23,-18.23
2011-08-16,539.0,-5.85
2011-08-17,533.15,-28.27
2011-08-18,504.88,-13.96
2011-08-19,490.92,7.25
2011-08-22,498.17,20.65
2011-08-23,518.82,4.47
2011-08-24,523.29,-3.25
2011-08-25,520.04,6.82
2011-08-26,526.86,12.22
2011-08-29,539.08,1.62
2011-08-30,540.7,0.26
2011-08-31,540.96,-8.46
2011-09-01,532.5,-7.66
2011-09-02,524.84,-2.66
2011-09-06,522.18,11.85
2011-09-07,534.03,0.93
2011-09-08,534.96,-10.11
2011-09-09,524.85,5.27
2011-09-12,530.12,-0.6
2011-09-13,529.52,2.55
2011-09-14,532.07,10.49
2011-09-15,542.56,4.12
2011-09-16,546.68,-0.00999999999999
2011-09-19,546.67,-0.045
2011-09-20,546.625,-7.425
2011-09-21,539.2,-18.54
2011-09-22,520.66,4.85
2011-09-23,525.51,6.38
2011-09-26,531.89,7.45
2011-09-27,539.34,-10.5
2011-09-28,528.84,-1.34
2011-09-29,527.5,-12.46
2011-09-30,515.04,-19.52
2011-10-03,495.52,6.38
2011-10-04,501.9,2.8
2011-10-05,504.7,10.01
2011-10-06,514.71,0.41
2011-10-07,515.12,22.05
2011-10-10,537.17,6.01
2011-10-11,543.18,5.32
2011-10-12,548.5,10.49
2011-10-13,558.99,32.69
2011-10-14,591.68,-9.27
2011-10-17,582.41,8.1
2011-10-18,590.51,-9.81
2011-10-19,580.7,2.97
2011-10-20,583.67,6.82
2011-10-21,590.49,5.93
2011-10-24,596.42,-13.26
2011-10-25,583.16,3.15
2011-10-26,586.31,12.36
2011-10-27,598.67,1.47
2011-10-28,600.14,-7.5
2011-10-31,592.64,-13.99
2011-11-01,578.65,6.17
2011-11-02,584.82,12.68
2011-11-03,597.5,-1.36
2011-11-04,596.14,12.19
2011-11-07,608.33,4.01
2011-11-08,612.34,-11.39
2011-11-09,600.95,-5.87
2011-11-10,595.08,13.27
2011-11-11,608.35,4.65
2011-11-14,613.0,3.56
2011-11-15,616.56,-5.09
2011-11-16,611.47,-10.6
2011-11-17,600.87,-5.99
2011-11-18,594.88,-13.94
2011-11-21,580.94,-0.94
2011-11-22,580.0,-9.89
2011-11-23,570.11,-7.11
2011-11-25,563.0,25.19
2011-11-28,588.19,-5.26
2011-11-29,582.93,16.46
2011-11-30,599.39,14.38
2011-12-01,613.77,6.59
2011-12-02,620.36,5.29
2011-12-05,625.65,-1.88
2011-12-06,623.77,-0.38
2011-12-07,623.39,-7.34
2011-12-08,616.05,11.37
2011-12-09,627.42,-2.03
2011-12-12,625.39,0.24
2011-12-13,625.63,-7.56
2011-12-14,618.07,1.47
2011-12-15,619.54,6.42
2011-12-16,625.96,-4.13
2011-12-19,621.83,8.54
2011-12-20,630.37,-4.55
2011-12-21,625.82,3.88
2011-12-22,629.7,3.44
2011-12-23,633.14,7.11
2011-12-27,640.25,-0.55
2011-12-28,639.7,2.7
2011-12-29,642.4,3.5
2011-12-30,645.9,19.51
2012-01-03,665.41,2.87
2012-01-04,668.28,-9.27
2012-01-05,659.01,-8.99
2012-01-06,650.02,-27.56
2012-01-09,622.46,0.68
2012-01-10,623.14,2.82
2012-01-11,625.96,3.68
2012-01-12,629.64,-4.65
2012-01-13,624.99,3.59
2012-01-17,628.58,4.33
2012-01-18,632.91,6.66
2012-01-19,639.57,-53.58
2012-01-20,585.99,-0.47
2012-01-23,585.52,-4.59
2012-01-24,580.93,-11.44
2012-01-25,569.49,-1.39
2012-01-26,568.1,11.88
2012-01-27,579.98,-2.29
2012-01-30,577.69,2.42
2012-01-31,580.11,0.72
2012-02-01,580.83,4.28
2012-02-02,585.11,11.22
2012-02-03,596.33,12.76
2012-02-06,609.09,-2.32
2012-02-07,606.77,3.08
2012-02-08,609.85,1.61
2012-02-09,611.46,-5.55
2012-02-10,605.91,6.29
2012-02-13,612.2,-2.44
2012-02-14,609.76,-4.2
2012-02-15,605.56,0.96
2012-02-16,606.52,-1.88
2012-02-17,604.64,9.36
2012-02-21,614.0,-6.06
2012-02-22,607.94,-1.83
2012-02-23,606.11,3.79
2012-02-24,609.9,-0.59
2012-02-27,609.31,9.08
2012-02-28,618.39,-0.14
2012-02-29,618.25,4.15
2012-03-01,622.4,-1.15
2012-03-02,621.25,-7.0
2012-03-05,614.25,-9.29
2012-03-06,604.96,1.84
2012-03-07,606.8,0.34
2012-03-08,607.14,-6.89
2012-03-09,600.25,4.9
2012-03-12,605.15,12.63
2012-03-13,617.78,-1.79
2012-03-14,615.99,5.14
2012-03-15,621.13,3.91
2012-03-16,625.04,8.94
2012-03-19,633.98,-0.49
2012-03-20,633.49,6.49
2012-03-21,639.98,6.07
2012-03-22,646.05,-3.46
2012-03-23,642.59,6.74
2012-03-26,649.33,-2.31
2012-03-27,647.02,8.74
2012-03-28,655.76,-7.35
2012-03-29,648.41,-7.17
2012-03-30,641.24,5.68
2012-04-02,646.92,-4.3
2012-04-03,642.62,-7.47
2012-04-04,635.15,-2.83
2012-04-05,632.32,-1.48
2012-04-09,630.84,-3.98
2012-04-10,626.86,9.1
2012-04-11,635.96,15.05
2012-04-12,651.01,-26.41
2012-04-13,624.6,-18.53
2012-04-16,606.07,3.5
2012-04-17,609.57,-2.12
2012-04-18,607.45,-8.15
2012-04-19,599.3,-3.24
2012-04-20,596.06,1.54
2012-04-23,597.6,3.67
2012-04-24,601.27,8.45
2012-04-25,609.72,5.75
2012-04-26,615.47,-0.49
2012-04-27,614.98,-10.13
2012-04-30,604.85,-0.42
2012-05-01,604.43,2.83
2012-05-02,607.26,3.76
2012-05-03,611.02,-14.05
2012-05-04,596.97,10.58
2012-05-07,607.55,5.24
2012-05-08,612.79,-3.64
2012-05-09,609.15,4.51
2012-05-10,613.66,-8.43
2012-05-11,605.23,-1.23
2012-05-14,604.0,7.11
2012-05-15,611.11,17.82
2012-05-16,628.93,-5.88
2012-05-17,623.05,-22.65
2012-05-18,600.4,13.71
2012-05-21,614.11,-13.31
2012-05-22,600.8,8.66
2012-05-23,609.46,-5.8
2012-05-24,603.66,-12.13
2012-05-25,591.53,2.81
2012-05-29,594.34,-6.11
2012-05-30,588.23,-7.37
2012-05-31,580.86,-9.88
2012-06-01,570.98,7.61
2012-06-04,578.59,-8.18
2012-06-05,570.41,10.16
2012-06-06,580.57,-2.34
2012-06-07,578.23,2.22
2012-06-08,580.45,-11.95
2012-06-11,568.5,-3.4
2012-06-12,565.1,-4.01
2012-06-13,561.09,-2.04
2012-06-14,559.05,5.46
2012-06-15,564.51,6.34
2012-06-18,570.85,10.68
2012-06-19,581.53,-4.02
2012-06-20,577.51,-12.3
2012-06-21,565.21,6.27
2012-06-22,571.48,-10.78
2012-06-25,560.7,3.98
2012-06-26,564.68,4.62
2012-06-27,569.3,-4.99
2012-06-28,564.31,15.76
2012-06-29,580.07,0.4
2012-07-02,580.47,7.36
2012-07-03,587.83,8.09
2012-07-05,595.92,-9.94
2012-07-06,585.98,0.03
2012-07-09,586.01,-4.31
2012-07-10,581.7,-10.51
2012-07-11,571.19,-0.71
2012-07-12,570.48,6.04
2012-07-13,576.52,-1.6
2012-07-16,574.92,1.81
2012-07-17,576.73,4.03
2012-07-18,580.76,12.3
2012-07-19,593.06,17.76
2012-07-20,610.82,4.69
2012-07-23,615.51,-7.94
2012-07-24,607.57,0.42
2012-07-25,607.99,5.37
2012-07-26,613.36,21.6
2012-07-27,634.96,-2.66
2012-07-30,632.3,0.67
2012-07-31,632.97,-0.29
2012-08-01,632.68,-3.93
2012-08-02,628.75,12.58
2012-08-03,641.33,1.49
2012-08-06,642.82,-2.28
2012-08-07,640.54,1.69
2012-08-08,642.23,0.12
2012-08-09,642.35,-0.35
2012-08-10,642.0,18.01
2012-08-13,660.01,8.65
2012-08-14,668.66,-1.12
2012-08-15,667.54,5.33
2012-08-16,672.87,4.27
2012-08-17,677.14,-1.6
2012-08-20,675.54,-6.03
2012-08-21,669.51,7.67
2012-08-22,677.18,-0.38
2012-08-23,676.8,1.83
2012-08-24,678.63,-9.41
2012-08-27,669.22,8.03
2012-08-28,677.25,10.76
2012-08-29,688.01,-6.33
2012-08-30,681.68,3.41
2012-08-31,685.09,-4.05
2012-09-04,681.04,-0.32
2012-09-05,680.72,18.68
2012-09-06,699.4,6.75
2012-09-07,706.15,-5.38
2012-09-10,700.77,-8.58
2012-09-11,692.19,-1.31
2012-09-12,690.88,15.16
2012-09-13,706.04,3.64
2012-09-14,709.68,0.3
2012-09-17,709.98,8.3
2012-09-18,718.28,9.22
2012-09-19,727.5,0.6166
2012-09-20,728.1166,5.8734
2012-09-21,733.99,15.39
2012-09-24,749.38,-0.22
2012-09-25,749.16,4.3
2012-09-26,753.46,3.04
2012-09-27,756.5,-2.0
2012-09-28,754.5,7.28
2012-10-01,761.78,-4.79
2012-10-02,756.99,5.51
2012-10-03,762.5,5.55
2012-10-04,768.05,-0.4
2012-10-05,767.65,-9.81
2012-10-08,757.84,-13.75
2012-10-09,744.09,0.47
2012-10-10,744.56,6.92
2012-10-11,751.48,-6.73
2012-10-12,744.75,-3.77
2012-10-15,740.98,3.72
2012-10-16,744.7,10.79
2012-10-17,755.49,-60.49
2012-10-18,695.0,-13.21
2012-10-19,681.79,-3.12
2012-10-22,678.67,1.68
2012-10-23,680.35,-3.0478
2012-10-24,677.3022,0.4578
2012-10-25,677.76,-2.61
2012-10-26,675.15,5.1476
2012-10-31,680.2976,7.2924
2012-11-01,687.59,0.328
2012-11-02,687.918,-4.958
2012-11-05,682.96,-1.24
2012-11-06,681.72,-14.6
2012-11-07,667.12,-14.83
2012-11-08,652.29,10.74
2012-11-09,663.03,2.87
2012-11-12,665.9,-6.8468
2012-11-13,659.0532,-6.5032
2012-11-14,652.55,-5.29
2012-11-15,647.26,-0.08
2012-11-16,647.18,21.03
2012-11-19,668.21,1.76
2012-11-20,669.97,-4.1
2012-11-21,665.87,2.1
2012-11-23,667.97,-6.82
2012-11-26,661.15,9.56
2012-11-27,670.71,12.96
2012-11-28,683.67,8.22
2012-11-29,691.89,6.48
2012-11-30,698.37,-3.12
2012-12-03,695.25,-4.22
2012-12-04,691.03,-3.21
2012-12-05,687.82,3.31
2012-12-06,691.13,-6.92
2012-12-07,684.21,1.21
2012-12-10,685.42,11.46
2012-12-11,696.88,0.68
2012-12-12,697.56,5.14
2012-12-13,702.7,-0.7368
2012-12-14,701.9632,18.8168
2012-12-17,720.78,0.29
2012-12-18,721.07,-0.96
2012-12-19,720.11,2.25
2012-12-20,722.36,-6.73
2012-12-21,715.63,-6.13
2012-12-24,709.5,-0.63
2012-12-26,708.87,-2.58
2012-12-27,706.29,-6.28
2012-12-28,700.01,7.37
2012-12-31,707.38,15.87
2013-01-02,723.25,0.42
2013-01-03,723.67,14.3
2013-01-04,737.97,-3.22
2013-01-07,734.75,-1.45
2013-01-08,733.3,4.818
2013-01-09,738.118,3.362
2013-01-10,741.48,-1.49
2013-01-11,739.99,-16.74
2013-01-14,723.25,1.68
2013-01-15,724.93,-9.74
2013-01-16,715.19,-3.87
2013-01-17,711.32,-6.81
2013-01-18,704.51,-1.64
2013-01-22,702.87,38.63
2013-01-23,741.5,12.33
2013-01-24,753.83,-0.16
2013-01-25,753.67,-2.94
2013-01-28,750.73,2.95
2013-01-29,753.68,0.15
2013-01-30,753.83,1.86
2013-01-31,755.69,19.91
2013-02-01,775.6,-16.58
2013-02-04,759.02,6.72
2013-02-05,765.74,4.43
2013-02-06,770.17,3.78
2013-02-07,773.95,11.42
2013-02-08,785.37,-2.95
2013-02-11,782.42,-1.72
2013-02-12,780.7,2.16
2013-02-13,782.86,4.96
2013-02-14,787.82,5.07
2013-02-15,792.89,13.96
2013-02-19,806.85,-14.39
2013-02-20,792.46,3.07
2013-02-21,795.53,4.18
2013-02-22,799.71,-8.94
2013-02-25,790.77,-0.64
2013-02-26,790.13,9.65
2013-02-27,799.78,1.42
2013-02-28,801.2,4.99
2013-03-01,806.19,15.314
2013-03-04,821.504,17.1
2013-03-05,838.604,-7.224
2013-03-06,831.38,1.216
2013-03-07,832.596,-1.076
2013-03-08,831.52,3.3
2013-03-11,834.82,-7.21
2013-03-12,827.61,-2.3
2013-03-13,825.31,-3.77
2013-03-14,821.54,-7.238
2013-03-15,814.302,-6.512
2013-03-18,807.79,3.53
2013-03-19,811.32,3.388
2013-03-20,814.708,-3.448
2013-03-21,811.26,-0.95
2013-03-22,810.31,-0.67
2013-03-25,809.64,2.78
2013-03-26,812.42,-9.76
2013-03-27,802.66,-8.472
2013-03-28,794.188,7.002
2013-04-01,801.19,11.85
2013-04-02,813.04,-6.838
2013-04-03,806.202,-11.132
2013-04-04,795.07,-12.02
2013-04-05,783.05,-8.2
2013-04-08,774.85,2.8
2013-04-09,777.65,12.53
2013-04-10,790.18,0.21
2013-04-11,790.39,-0.34
2013-04-12,790.05,-8.12
2013-04-15,781.93,11.44
2013-04-16,793.37,-10.81
2013-04-17,782.56,-16.646
2013-04-18,765.914,33.956
2013-04-19,799.87,0.244
2013-04-22,800.114,7.786
2013-04-23,807.9,5.554
2013-04-24,813.454,-4.354
2013-04-25,809.1,-7.68
2013-04-26,801.42,17.64
2013-04-29,819.06,5.51
2013-04-30,824.57,-4.14
2013-05-01,820.43,9.18
2013-05-02,829.61,16.11
2013-05-03,845.72,15.83
2013-05-06,861.55,-4.32
2013-05-07,857.23,16.4
2013-05-08,873.63,-2.15
2013-05-09,871.48,8.75
2013-05-10,880.23,-2.7
2013-05-13,877.53,9.57
2013-05-14,887.1,28.79
2013-05-15,915.89,-12.02
2013-05-16,903.87,5.31
2013-05-17,909.18,-0.65
2013-05-20,908.53,-1.56
2013-05-21,906.97,-17.55
2013-05-22,889.42,-6.63
2013-05-23,882.79,-9.47
2013-05-24,873.32,7.95
2013-05-28,881.27,-12.96
2013-05-29,868.31,2.45
2013-05-30,870.76,0.458
2013-05-31,871.218,-3.588
2013-06-03,867.63,-8.53
2013-06-04,859.1,0.6
2013-06-05,859.7,4.94
2013-06-06,864.64,15.09
2013-06-07,879.73,10.49
2013-06-10,890.22,-10.41
2013-06-11,879.81,-7.83
2013-06-12,871.98,5.02
2013-06-13,877.0,-1.96
2013-06-14,875.04,11.21
2013-06-17,886.25,14.37
2013-06-18,900.62,0.0599999999999
2013-06-19,900.68,-15.94
2013-06-20,884.74,-3.81
2013-06-21,880.93,-11.14
2013-06-24,869.79,-3.59
2013-06-25,866.2,7.45
2013-06-26,873.65,3.42
2013-06-27,877.07,3.3
2013-06-28,880.37,7.51
2013-07-01,887.88,-5.57
2013-07-02,882.31,4.12
2013-07-03,886.43,7.06
2013-07-05,893.49,11.6
2013-07-08,905.09,0.15
2013-07-09,905.24,0.75
2013-07-10,905.99,14.25
2013-07-11,920.24,2.76
2013-07-12,923.0,1.69
2013-07-15,924.69,-5.082
2013-07-16,919.608,-1.058
2013-07-17,918.55,-7.87
2013-07-18,910.68,-14.082
2013-07-19,896.598,14.102
2013-07-22,910.7,-6.9
2013-07-23,903.8,-0.9
2013-07-24,902.9,-15.2
2013-07-25,887.7,-2.35
2013-07-26,885.35,-3.08
2013-07-29,882.27,8.65
2013-07-30,890.92,-3.17
2013-07-31,887.75,16.47
2013-08-01,904.22,2.35
2013-08-02,906.57,-1.57
2013-08-05,905.0,-8.43
2013-08-06,896.57,-5.92
2013-08-07,890.65,2.01
2013-08-08,892.66,-2.25
2013-08-09,890.41,-4.9
2013-08-12,885.51,-4.26
2013-08-13,881.25,-11.44
2013-08-14,869.81,-10.15
2013-08-15,859.66,-2.752
2013-08-16,856.908,8.742
2013-08-19,865.65,-0.23
2013-08-20,865.42,3.91
2013-08-21,869.33,4.38
2013-08-22,873.71,-3.5
2013-08-23,870.21,-3.82
2013-08-26,866.39,-16.24
2013-08-27,850.15,-1.6
2013-08-28,848.55,6.88
2013-08-29,855.43,-8.53
2013-08-30,846.9,13.48
2013-09-03,860.38,11.254
2013-09-04,871.634,7.926
2013-09-05,879.56,0.0200000000001
2013-09-06,879.58,8.474
2013-09-09,888.054,0.616
2013-09-10,888.67,7.52
2013-09-11,896.19,-3.126
2013-09-12,893.064,-3.996
2013-09-13,889.068,-1.308
2013-09-16,887.76,-1.65
2013-09-17,886.11,17.21
2013-09-18,903.32,-4.93
2013-09-19,898.39,4.72
2013-09-20,903.11,-16.61
2013-09-23,886.5,0.34
2013-09-24,886.84,-9.61
2013-09-25,877.23,0.94
2013-09-26,878.17,-1.78
2013-09-27,876.39,-0.48
2013-09-30,875.91,11.094
2013-10-01,887.004,0.986
2013-10-02,887.99,-11.9
2013-10-03,876.09,-3.74
2013-10-04,872.35,-6.61
2013-10-07,865.74,-12.07
2013-10-08,853.67,2.19
2013-10-09,855.86,12.38
2013-10-10,868.24,3.75
2013-10-11,871.99,4.12
2013-10-14,876.11,5.9
2013-10-15,882.01,16.019
2013-10-16,898.029,-9.235
2013-10-17,888.794,122.616
2013-10-18,1011.41,-8.11
2013-10-21,1003.3,3.7
2013-10-22,1007.0,24.41
2013-10-23,1031.41,-5.86
2013-10-24,1025.55,-10.35
2013-10-25,1015.2,-0.2
2013-10-28,1015.0,21.24
2013-10-29,1036.24,-5.82
2013-10-30,1030.42,0.16
2013-10-31,1030.58,-3.54
2013-11-01,1027.04,-0.93
2013-11-04,1026.11,-4.59
2013-11-05,1021.52,1.23
2013-11-06,1022.75,-14.8
2013-11-07,1007.95,8.08
2013-11-08,1016.03,-5.44
2013-11-11,1010.59,1.19
2013-11-12,1011.78,20.69
2013-11-13,1032.47,2.76
2013-11-14,1035.23,-1.67
2013-11-15,1033.56,-2.01
2013-11-18,1031.55,-6.35
2013-11-19,1025.2,-2.89
2013-11-20,1022.31,11.76
2013-11-21,1034.07,-2.18
2013-11-22,1031.89,14.04
2013-11-25,1045.93,12.48
2013-11-26,1058.41,4.7
2013-11-27,1063.11,-3.52
2013-11-29,1059.59,-5.11
2013-12-02,1054.48,-1.22
2013-12-03,1053.26,4.92
2013-12-04,1058.18,-0.84
2013-12-05,1057.34,12.53
2013-12-06,1069.87,8.27
2013-12-09,1078.14,6.52
2013-12-10,1084.66,-7.37
2013-12-11,1077.29,-7.33
2013-12-12,1069.96,-9.17
2013-12-13,1060.79,12.19
2013-12-16,1072.98,-3.12
2013-12-17,1069.86,14.89
2013-12-18,1084.75,1.47
2013-12-19,1086.22,14.4
2013-12-20,1100.62,14.48
2013-12-23,1115.1,-3.26
2013-12-24,1111.84,5.62
2013-12-26,1117.46,0.94
2013-12-27,1118.4,-8.94
2013-12-30,1109.46,11.25
2013-12-31,1120.71,-7.59
2014-01-02,1113.12,-8.12
2014-01-03,1105.0,12.32
2014-01-06,1117.32,21.54
2014-01-07,1138.86,2.37
2014-01-08,1141.23,-10.99
2014-01-09,1130.24,-0.0599999999999
2014-01-10,1130.18,-7.2
2014-01-13,1122.98,26.42
2014-01-14,1149.4,-0.78
2014-01-15,1148.62,7.6
2014-01-16,1156.22,-5.69
2014-01-17,1150.53,13.17
2014-01-21,1163.7,1.32
2014-01-22,1165.02,-4.92
2014-01-23,1160.1,-36.27
2014-01-24,1123.83,-22.6
2014-01-27,1101.23,21.78
2014-01-28,1123.01,-16.09
2014-01-29,1106.92,28.47
2014-01-30,1135.39,45.58
2014-01-31,1180.97,-47.54
2014-02-03,1133.43,4.73
2014-02-04,1138.16,5.04
2014-02-05,1143.2,16.76
2014-02-06,1159.96,17.48
2014-02-07,1177.44,-4.51
2014-02-10,1172.93,17.25
2014-02-11,1190.18,-3.49
2014-02-12,1186.69,13.21
2014-02-13,1199.9,2.9
2014-02-14,1202.8,8.08
2014-02-18,1210.88,-8.54
2014-02-19,1202.34,1.77
2014-02-20,1204.11,-0.32
2014-02-21,1203.79,8.72
2014-02-24,1212.51,7.49
2014-02-25,1220.0,0.17
2014-02-26,1220.17,-0.96
2014-02-27,1219.21,-3.56
2014-02-28,1215.65,-12.96
2014-03-03,1202.69,12.22
2014-03-04,1214.91,3.35
2014-03-05,1218.26,1.35
2014-03-06,1219.61,-4.82
2014-03-07,1214.79,-3.22
2014-03-10,1211.57,-11.58
2014-03-11,1199.99,7.31
2014-03-12,1207.3,-18.24
2014-03-13,1189.06,-16.26
2014-03-14,1172.8,19.3
2014-03-17,1192.1,19.16
2014-03-18,1211.26,-12.01
2014-03-19,1199.25,-2.09
2014-03-20,1197.16,-14.12
2014-03-21,1183.04,-25.11
2014-03-24,1157.93,0.79
2014-03-25,1158.72,-26.75
2014-03-26,1131.97,-17.69
2014-03-27,1114.28,5.87
2014-03-28,1120.15,-5.64
2014-03-31,1114.51,20.38
2014-04-01,1134.89,0.21
2014-04-02,1135.1,-563.6
2014-04-03,571.5,-26.25
2014-04-04,545.25,-4.62
2014-04-07,540.63,16.88
2014-04-08,557.51,9.53
2014-04-09,567.04,-20.35
2014-04-10,546.69,-8.93
2014-04-11,537.76,7.44
2014-04-14,545.2,3.5
2014-04-15,548.7,15.2
2014-04-16,563.9,-20.56
2014-04-17,543.34,-3.97
2014-04-21,539.37,6.13
2014-04-22,545.5,-7.99
2014-04-23,537.51,-3.07
2014-04-24,534.44,-11.34
2014-04-25,523.1,-0.12
2014-04-28,522.98,13.35
2014-04-29,536.33,-1.45
2014-04-30,534.88,3.65
2014-05-01,538.53,-4.66
2014-05-02,533.87,1.46
2014-05-05,535.33,-12.76
2014-05-06,522.57,-4.57
2014-05-07,518.0,2.17
2014-05-08,520.17,6.45
2014-05-09,526.62,11.81
2014-05-12,538.43,3.11
2014-05-13,541.54,-7.13
2014-05-14,534.41,-5.29
2014-05-15,529.12,-0.82
2014-05-16,528.3,10.53
2014-05-19,538.83,1.56
2014-05-20,540.39,9.31
2014-05-21,549.7,5.75
2014-05-22,555.45,8.35
2014-05-23,563.8,11.07
2014-05-27,574.87,-4.42
2014-05-28,570.45,0.11
2014-05-29,570.56,1.09
2014-05-30,571.65,-7.31
2014-06-02,564.34,-9.83
2014-06-03,554.51,-0.75
2014-06-04,553.76,11.17
2014-06-05,564.93,1.1
2014-06-06,566.03,4.7
2014-06-09,570.73,-2.43
2014-06-10,568.3,-0.8
2014-06-11,567.5,-8.0
2014-06-12,559.5,0.85
2014-06-13,560.35,-8.05
2014-06-16,552.3,-1.685
2014-06-17,550.615,10.045
2014-06-18,560.66,4.33
2014-06-19,564.99,1.53
2014-06-20,566.52,7.77
2014-06-23,574.29,-1.75
2014-06-24,572.54,13.39
2014-06-25,585.93,-1.16
2014-06-26,584.77,0.92
2014-06-27,585.69,-1.02
2014-06-30,584.67,6.82
2014-07-01,591.49,-0.71
2014-07-02,590.78,2.3
2014-07-03,593.08,-2.32
2014-07-07,590.76,-12.36
2014-07-08,578.4,4.96
2014-07-09,583.36,-3.32
2014-07-10,580.04,6.61
2014-07-11,586.65,7.61
2014-07-14,594.26,-1.2
2014-07-15,593.06,-2.44
2014-07-16,590.62,-9.8
2014-07-17,580.82,24.29
2014-07-18,605.11,-6.67
2014-07-21,598.44,5.13
2014-07-22,603.57,1.62
2014-07-23,605.19,-2.18
2014-07-24,603.01,-4.93
2014-07-25,598.08,0.94
2014-07-28,599.02,-5.07
2014-07-29,593.95,1.49
2014-07-30,595.44,-15.89
2014-07-31,579.55,-5.95
2014-08-01,573.6,8.67
2014-08-04,582.27,-9.13
2014-08-05,573.14,1.35
2014-08-06,574.49,-2.68
2014-08-07,571.81,6.13
2014-08-08,577.94,-0.69
2014-08-11,577.25,-5.13
2014-08-12,572.12,12.44
2014-08-13,584.56,0.09
2014-08-14,584.65,-0.94
2014-08-15,583.71,8.99
2014-08-18,592.7,4.41
2014-08-19,597.11,-1.7
2014-08-20,595.41,-2.99
2014-08-21,592.42,0.12
2014-08-22,592.54,-1.97
2014-08-25,590.57,-2.45
2014-08-26,588.12,-5.12
2014-08-27,583.0,-2.68
2014-08-28,580.32,2.04
2014-08-29,582.36,6.27
2014-09-02,588.63,0.89
2014-09-03,589.52,3.62
2014-09-04,593.14,4.64
2014-09-05,597.78,3.85
2014-09-08,601.63,-9.66
2014-09-09,591.97,1.45
2014-09-10,593.42,-2.31
2014-09-11,591.11,-6.21
2014-09-12,584.9,-3.26
2014-09-15,581.64,7.14
2014-09-16,588.78,4.51
2014-09-17,593.29,3.98
2014-09-18,597.27,8.13
2014-09-19,605.4,-8.13
2014-09-22,597.27,-6.09
2014-09-23,591.18,7.24
2014-09-24,598.42,-13.17
2014-09-25,585.25,2.65
2014-09-26,587.9,-0.09
2014-09-29,587.81,0.6
2014-09-30,588.41,-8.78
2014-10-01,579.63,1.25
2014-10-02,580.88,5.37
2014-10-03,586.25,1.53
2014-10-06,587.78,-13.68
2014-10-07,574.1,9.64
2014-10-08,583.74,-12.93
2014-10-09,570.81,-15.62
2014-10-10,555.19,-10.44
2014-10-13,544.75,3.94
2014-10-14,548.69,-7.96
2014-10-15,540.73,-3.81
2014-10-16,536.92,-13.95
2014-10-17,522.97,9.41
2014-10-20,532.38,5.65
2014-10-21,538.03,4.66
2014-10-22,542.69,10.96
2014-10-23,553.65,-4.75
2014-10-24,548.9,0.98
2014-10-27,549.88,9.06
2014-10-28,558.94,-0.49
2014-10-29,558.45,1.82
2014-10-30,560.27,7.6
2014-10-31,567.87,-4.1
2014-11-03,563.77,0.42
2014-11-04,564.19,-8.24
2014-11-05,555.95,-4.26
2014-11-06,551.69,0.13
2014-11-07,551.82,6.41
2014-11-10,558.23,3.06
2014-11-11,561.29,-3.04
2014-11-12,558.25,-1.81
2014-11-13,556.44,-1.25
2014-11-14,555.19,-8.55
2014-11-17,546.64,-2.13
2014-11-18,544.51,2.69
2014-11-19,547.2,-3.44
2014-11-20,543.76,2.13
2014-11-21,545.89,1.59
2014-11-24,547.48,1.75
2014-11-25,549.23,-1.5
2014-11-26,547.73,1.35
2014-11-28,549.08,-9.43
2014-12-01,539.65,-1.06
2014-12-02,538.59,-1.62
2014-12-03,536.97,5.61
2014-12-04,542.58,-14.5
2014-12-05,528.08,2.65
2014-12-08,530.73,5.38
2014-12-09,536.11,-8.07
